system:index,B10_count,B10_mean,B10_variance,B11_count,B11_mean,B11_variance,B12_count,B12_mean,B12_variance,B1_count,B1_mean,B1_variance,B2_count,B2_mean,B2_variance,B3_count,B3_mean,B3_variance,B4_count,B4_mean,B4_variance,B5_count,B5_mean,B5_variance,B6_count,B6_mean,B6_variance,B7_count,B7_mean,B7_variance,B8A_count,B8A_mean,B8A_variance,B8_count,B8_mean,B8_variance,B9_count,B9_mean,B9_variance,Block,DOY_count,DOY_mean,DOY_variance,GCVI_count,GCVI_mean,GCVI_variance,GPSID,ID,NDVI_count,NDVI_mean,NDVI_variance,QA10_count,QA10_mean,QA10_variance,QA20_count,QA20_mean,QA20_variance,QA60_count,QA60_mean,QA60_variance,RNDMTRACKID,SUBID,Schedule_id,TOTID,Village,a2,a2_org,a3,a4,a5,a5_1,a5_2,a6,a6_1,a6_2,a7,a7_1,a7_1_1_r1,a7_1_1_r2,a7_1_1_r3,a7_1_1_r4,a7_2,a7_2_1_r1,a7_2_1_r2,a7_2_1_r3,a7_2_1_r4,a8,a9,a9_str,area,canopy,chemical,coordsetsn,description,district,ex_description,ex_name,gps1,gps2,gpsfileid,i1_district,i4_cocoid,intercroppingCrop,intercroppingPercent,isFertilizedType,isIntercropping,isWeeded,lodging,mstimestamp,name,noTimesIrrigated,noTimesWeeded,random,seedSource,seedVariety,swi,weedCoverPercent,yield,yieldLevel100Break,yieldLevelColors,.geo
20170418T044701_20170418T050010_T44RRN_52,4,15,0,4,2512.5,1496.333333,4,1654.5,456.3333333,4,1737.5,3,4,1491.75,14.91666667,4,1390,36.66666667,4,1309,1398,4,1498.5,8.333333333,4,2060,133.3333333,4,2357,161.3333333,4,2661.5,1408.333333,4,2207,1292.666667,4,402.5,0.333333333,13,4,108,0,4,587.5,817.6666667,Md 92,105_0,4,254.75,380.9166667,4,0,0,4,0,0,4,0,0,976769,5848,1.04E+08,TRACK976769_SUB5848,41,1.81E+07,1811,2,19,2,0,0,1,1,1,3,1,2,0,0,0,1,5,0,0,0,2,2,NO,291.674837,,2,1,,Madjubani,,,2.02E+07,114355,6.36E+17,4,657307,,,YES Both,NO,YES,3,1.49E+12,,2,1,0.584801605,purchased seeds,VP242,1,<25%,439.8,5,A75715,
20170418T044701_20170418T050010_T44RRN_53,3,16,0,3,2715,3675,3,1845,6075,3,1759,0,3,1541,117,3,1458,31,3,1450.666667,550.3333333,3,1636.333333,1776.333333,3,2189.333333,96.33333333,3,2505.666667,1240.333333,3,2746.333333,833.3333333,3,2277,16743,3,415,0,12,3,108,0,3,561,7731,Md 88,116_0,3,220.3333333,1241.333333,3,0,0,3,0,0,3,0,0,437504,7505,1.04E+08,TRACK437504_SUB7505,40,2.51E+07,2512,2,19,2,0,0,1,1,1,3,1,2,0,0,0,1,4,0,0,0,2,2,NO,234.1976677,,2,1,,Madjubani,,,2.02E+07,151628,6.36E+17,4,1974359,,,YES Both,NO,YES,3,1.49E+12,,2,1,0.750556484,purchased seeds,VP242,1,<25%,361.72,4,89751C,
20170418T044701_20170418T050010_T44RRN_54,2,15,0,2,2642,0,2,1863,0,2,1870,0,2,1659,0,2,1544,0,2,1551,0,2,1613,0,2,2242,0,2,2603,0,2,2845,0,2,2364,0,2,378,0,14,2,108,0,2,531,0,Mf 28,152_0,2,207,0,2,0,0,2,0,0,2,0,0,912062,2108,1.05E+08,TRACK912062_SUB2108,48,2.21E+07,2211,2,20,2,0,0,1,1,3,3,3,5,2,2,0,1,10,0,0,0,2,2,NO,168.7412478,,9,2,,Muzaffarpur,,,2.02E+07,134908,6.36E+17,5,342167,,,YES Both,NO,YES,2,1.49E+12,,2,1,0.210827419,purchased seeds,Lal bhadur,,>50%,453.67,5,A75715,
20170418T044701_20170418T050010_T44RRN_56,7,16,0,7,2969.714286,14722.57143,7,2130.714286,5842.571429,7,1857,0,7,1664.714286,663.9047619,7,1567.857143,722.4761905,7,1636,6713,7,1714,1400,7,2249.857143,457.1428571,7,2575.857143,457.1428571,7,2861.428571,1968.285714,7,2371.714286,2510.571429,7,388,0,14,7,108,0,7,512.5714286,793.6190476,Mf 33,154_0,7,183.4285714,371.952381,7,0,0,7,0,0,7,0,0,877942,4875,1.05E+08,TRACK877942_SUB4875,48,2.41E+07,2411,2,20,2,0,0,1,1,3,3,3,5,2,2,0,1,10,0,0,0,2,2,NO,409.6894107,,9,2,,Muzaffarpur,,,2.02E+07,141603,6.36E+17,5,342184,,,YES Both,NO,YES,3,1.49E+12,,2,1,0.487597175,purchased seeds,Lal bhadur,,>50%,389.12,4,89751C,
20170418T044701_20170418T050010_T44RRN_58,4,15,0,4,2746,7744,4,1933,6084,4,1861,0,4,1654.25,496.25,4,1545.5,449.6666667,4,1579.5,852.3333333,4,1662.75,812.25,4,2188.25,56.25,4,2524.5,1,4,2794.75,6.25,4,2362.5,2913,4,382,0,14,4,108,0,4,528.25,1839.583333,Mf 32,153_0,4,198.25,216.9166667,4,0,0,4,0,0,4,0,0,408508,8818,1.05E+08,TRACK408508_SUB8818,48,2.41E+07,2411,2,20,2,0,0,1,1,3,3,3,5,2,2,0,1,10,0,0,0,2,2,NO,308.7237324,,9,2,,Muzaffarpur,,,2.02E+07,135953,6.36E+17,5,342169,,,YES Both,NO,YES,3,1.49E+12,,2,1,0.881833038,purchased seeds,Lal bhadur,,>50%,461.27,5,A75715,
20170418T044701_20170418T050010_T44RRN_60,2,16,0,2,2288,1352,2,1488.5,4512.5,2,1862,0,2,1601.5,24.5,2,1455,32,2,1386.5,760.5,2,1437.5,1624.5,2,2079,968,2,2476,882,2,2698.5,1404.5,2,2297.5,612.5,2,375,0,14,2,108,0,2,578.5,544.5,Mf 36,151_0,2,247,200,2,0,0,2,0,0,2,0,0,334060,2365,1.05E+08,TRACK334060_SUB2365,48,2.01E+07,2011,2,20,2,0,0,1,1,3,3,3,5,3,2,0,1,15,0,0,0,4,2,NO,329.6060025,,10,2,,Muzaffarpur,,,2.02E+07,131835,6.36E+17,5,342166,,,YES Both,NO,YES,3,1.49E+12,,4,1,0.236567087,purchased seeds,Lal bhadur,,>50%,443.53,5,A75715,
20170418T044701_20170418T050010_T44RRN_62,8,17,1.142857143,8,2705,17762,8,1902.75,30864.21429,8,1894.5,48.28571429,8,1623.375,574.8392857,8,1506.5,1159.142857,8,1486.25,4897.642857,8,1601.25,4396.785714,8,2194.125,1199.839286,8,2538.75,2408.785714,8,2805.375,3025.982143,8,2363.5,608.5714286,8,377,4.571428571,14,8,108,0,8,568.75,572.2142857,Mf 89,201_0,8,227.75,357.0714286,8,0,0,8,0,0,8,0,0,141662,1214,1.05E+08,TRACK141662_SUB1214,48,2.51E+07,2511,1,2,2,0,0,1,1,3,1,3,3,2,1,0,0,0,0,0,0,2,2,NO,629.3563395,,6,1,,Muzaffarpur,,,2.02E+07,134549,6.36E+17,5,342181,,,YES Chemical Fertilizer,NO,YES,3,1.49E+12,,2,1,0.121419991,used own seed,Lal bhadur,,>50%,471.68,5,A75715,
20170418T044701_20170418T050010_T44RRN_256,11,16.90909091,0.090909091,11,3038.545455,3124.472727,11,2234.090909,6582.690909,11,1936.636364,105.4545455,11,1711.090909,495.8909091,11,1588,1321,11,1646.454545,2345.272727,11,1751.545455,2314.872727,11,2192.545455,1590.672727,11,2491.090909,2791.690909,11,2752.727273,1940.218182,11,2310.545455,1095.472727,11,387.7272727,41.81818182,16,11,108,0,11,454.8181818,644.1636364,Mf 67,178_1,11,167.4545455,117.4727273,11,0,0,11,0,0,11,0,0,212428,1021,1.05E+08,TRACK212428_SUB1021,52,1.51E+07,1512,2,23,1,1,1,1,1,3,3,3,3.5,2,2,0,1,25,0,0,0,2,2,NO,898.5652273,,7.5,2,,Muzaffarpur,,,2.02E+07,124551,6.36E+17,5,625574,mustard,<25%,YES Both,YES,YES,2,1.49E+12,,2,1,0.102122794,purchased seeds,Lal bhadur,0,>50%,282.73,3,6C9223,
20170418T044701_20170418T050010_T44RRN_63,6,14.33333333,0.266666667,6,2377,13179.6,6,1599.666667,22804.26667,6,1895,2.4,6,1670,857.6,6,1523.5,1067.5,6,1479.166667,8039.766667,6,1581.333333,1771.066667,6,2250.833333,128.9666667,6,2564.666667,1457.066667,6,2826.666667,519.0666667,6,2348,4578.8,6,397.3333333,4.266666667,16,6,108,0,6,541.3333333,3381.466667,Mf 73,175_0,6,226.8333333,1359.366667,6,0,0,6,0,0,6,0,0,344324,3819,1.05E+08,TRACK344324_SUB3819,52,1.51E+07,1511,1,20,1,1,1,2,0,0,1,3,3,2,1,0,0,0,0,0,0,2,2,NO,555.7225768,,6,2,,Muzaffarpur,,,2.02E+07,122905,6.36E+17,5,625575,mustard,<25%,YES Chemical Fertilizer,YES,NO,2,1.49E+12,,2,0,0.381922482,used own seed,Lal bhadur,0,,353.34,4,89751C,
20170418T044701_20170418T050010_T44RRN_258,9,15.44444444,0.277777778,9,2896.333333,6143,9,2164.111111,15234.86111,9,1945.777778,364.9444444,9,1739.111111,37.86111111,9,1622,230,9,1697.777778,292.9444444,9,1780.111111,2652.861111,9,2210.111111,1579.111111,9,2489,1584.75,9,2735.777778,1591.944444,9,2314.666667,487.5,9,389.4444444,34.77777778,16,9,108,0,9,426.6666667,102.75,Mf 68,174_1,9,153.2222222,13.19444444,9,0,0,9,0,0,9,0,0,40001,7255,1.05E+08,TRACK40001_SUB7255,52,2.01E+07,2011,1,2,1,1,1,1,1,3,3,3,4,2,2,0,1,25,0,0,0,2,2,NO,836.4752596,,8,2,,Muzaffarpur,,,2.02E+07,122353,6.36E+17,5,625565,mustard,<25%,YES Both,YES,YES,2,1.49E+12,,2,1,0.725510133,used own seed,Lal bhadur,0,>50%,255.49,3,6C9223,
20170418T044701_20170418T050010_T44RRN_65,6,14.66666667,1.066666667,6,2908.333333,10648.26667,6,2065.333333,30424.26667,6,1928.666667,17.06666667,6,1711.666667,309.0666667,6,1586,503.2,6,1659.666667,2223.066667,6,1722.333333,4723.466667,6,2185,391.2,6,2483.333333,483.4666667,6,2743.333333,145.8666667,6,2295.833333,278.1666667,6,394.6666667,68.26666667,16,6,108,0,6,447.3333333,264.6666667,Mf 64,170_0,6,160.3333333,165.4666667,6,0,0,6,0,0,6,0,0,28360,6245,1.05E+08,TRACK28360_SUB6245,52,2.11E+07,2111,2,2,2,0,0,1,1,3,3,3,6,4,2,0,1,20,0,0,0,2,2,NO,611.3076891,,12,1,,Muzaffarpur,,,2.02E+07,120724,6.36E+17,5,625563,,,YES Both,NO,YES,2,1.49E+12,,2,1,0.62459297,purchased seeds,Lal bhadur,0,>50%,307.17,4,89751C,
20170418T044701_20170418T050010_T44RRN_66,3,14,0,3,2841.333333,32865.33333,3,2046,102675,3,1926,0,3,1733.666667,741.3333333,3,1602.666667,389.3333333,3,1651,9457,3,1716,10443,3,2248.666667,560.3333333,3,2564.333333,9861.333333,3,2827.333333,13601.33333,3,2366.333333,908.3333333,3,400,0,16,3,108,0,3,476,691,Mf 70,172_0,3,178,889,3,0,0,3,0,0,3,0,0,217319,1020,1.05E+08,TRACK217319_SUB1020,52,2.21E+07,2211,1,23,1,1,1,1,1,3,3,3,5,2,1,0,1,20,0,0,0,2,2,NO,322.8287442,,8,1,,Muzaffarpur,,,2.02E+07,121311,6.36E+17,5,625562,mustard,<25%,YES Both,YES,YES,2,1.49E+12,,2,1,0.102014609,used own seed,Lal bhadur,0,>50%,345.8,4,89751C,
20170418T044701_20170418T050010_T44RRN_262,5,17,0,5,2526.8,1584.2,5,1724.4,897.8,5,1875.4,0.8,5,1670.8,671.7,5,1529.2,1306.7,5,1513.4,5121.3,5,1604.8,72.2,5,2188,45,5,2522.8,192.2,5,2776.2,72.2,5,2329.6,573.8,5,393,20,16,5,108,0,5,523.6,1340.8,Mf 65,179_3,5,212.2,525.2,5,0,0,5,0,0,5,0,0,317360,2734,1.05E+08,TRACK317360_SUB2734,52,2.11E+07,2111,2,2,2,0,0,1,1,3,3,3,6,4,2,0,1,20,0,0,0,2,2,NO,534.833999,,12,4,,Muzaffarpur,,,2.02E+07,130345,6.36E+17,5,625576,,,YES Both,NO,YES,2,1.49E+12,,2,1,0.273488792,purchased seeds,Lal bhadur,0,>50%,211.97,3,6C9223,
20170418T044701_20170418T050010_T44RRN_67,6,16,0,6,2642,1153.2,6,1856.5,3182.7,6,1872,0,6,1682.333333,649.0666667,6,1554.666667,370.2666667,6,1560.833333,5454.966667,6,1623,691.2,6,2196.5,24.3,6,2510,940.8,6,2772,270,6,2331.333333,632.6666667,6,397,0,16,6,108,0,6,499.3333333,899.0666667,Mf 71,168_0,6,197.6666667,628.2666667,6,0,0,6,0,0,6,0,0,846440,177,1.05E+08,TRACK846440_SUB177,52,2.81E+07,2811,2,2,2,0,0,2,0,0,3,3,3,2,1,0,1,25,0,0,0,2,2,NO,425.6918304,,6,2,,Muzaffarpur,,,2.02E+07,113925,6.36E+17,5,625566,,,YES Both,NO,NO,2,1.49E+12,,2,0,0.017707301,purchased seeds,Lal bhadur,0,,253.09,3,6C9223,
20170418T044701_20170418T050010_T44RRN_264,5,16.8,0.2,5,2849.2,40155.2,5,2097.8,64401.2,5,1910,158,5,1717.6,79.8,5,1584.2,185.2,5,1686.2,412.2,5,1723.4,2814.8,5,2224.2,2890.7,5,2579.6,4854.8,5,2845,8509.5,5,2413,7866.5,5,397.2,37.2,16,5,108,0,5,523,3797,Mf 74,177_1,5,176.6,321.8,5,0,0,5,0,0,5,0,0,604549,7650,1.05E+08,TRACK604549_SUB7650,52,1.81E+07,1811,1,2,1,1,1,1,1,3,3,3,3,2,2,0,1,20,0,0,0,2,2,NO,427.5068474,,7,2,,Muzaffarpur,,,2.02E+07,124143,6.36E+17,5,625569,mustard,<25%,YES Both,YES,YES,2,1.49E+12,,2,1,0.765020768,used own seed,Lal bhadur,0,>50%,269.41,3,6C9223,
20170418T044701_20170418T050010_T44RRN_69,5,17,0,5,2733.6,19281.8,5,2046.2,31212.2,5,1917,0,5,1710.4,156.3,5,1576.6,1082.8,5,1644.6,3078.8,5,1671.8,3634.7,5,2167.6,77.3,5,2488.8,216.2,5,2721.8,115.2,5,2272.4,1775.8,5,395,0,16,5,108,0,5,441.2,1251.2,Mf 72,171_0,5,160,191.5,5,0,0,5,0,0,5,0,0,561252,8474,1.05E+08,TRACK561252_SUB8474,52,1.51E+07,1511,1,2,2,0,0,1,1,3,1,3,3,2,1,0,0,0,0,0,0,2,2,NO,470.9450734,,6,4,,Muzaffarpur,,,2.02E+07,120850,6.36E+17,5,625570,,,YES Chemical Fertilizer,NO,YES,2,1.49E+12,,2,1,0.847429673,used own seed,Lal bhadur,0,>50%,303.67,4,89751C,
20170418T044701_20170418T050010_T44RRN_73,6,17,0,6,2546,0,6,1759,0,6,1917,0,6,1699.166667,264.5666667,6,1564.333333,1123.866667,6,1561.333333,9992.666667,6,1649,0,6,2215,0,6,2555,0,6,2821,0,6,2361.166667,2075.366667,6,395,0,16,6,108,0,6,509.3333333,2200.266667,Mf 66,173_0,6,204,1212,6,0,0,6,0,0,6,0,0,537511,4925,1.05E+08,TRACK537511_SUB4925,52,2.01E+07,2011,1,2,2,0,0,1,1,3,3,3,3,2,2,0,1,15,0,0,0,2,2,NO,580.8344693,,7,4,,Muzaffarpur,,,2.02E+07,121700,6.36E+17,5,625571,,,YES Both,NO,YES,2,1.49E+12,,2,1,0.492529903,used own seed,Lal bhadur,0,>50%,319.21,4,89751C,
20170418T044701_20170418T050010_T44RRN_77,6,17,0,6,2954.333333,2728.266667,6,2153.333333,1209.866667,6,1872,0,6,1659.333333,241.4666667,6,1540.833333,137.3666667,6,1636.833333,412.5666667,6,1698.333333,393.8666667,6,2113.666667,200.2666667,6,2397.666667,181.0666667,6,2657.333333,685.0666667,6,2234.666667,1247.066667,6,379,0,15,6,108,0,6,449.6666667,343.4666667,Mf 56,188_0,6,153.8333333,44.16666667,6,0,0,6,0,0,6,0,0,896511,5136,1.05E+08,TRACK896511_SUB5136,51,2.71E+07,2711,2,2,2,0,0,1,1,3,3,2,4,2,0,0,1,20,0,0,0,1,2,NO,444.9534103,,6,2,,Muzaffarpur,,,2.02E+07,170627,6.36E+17,5,902764,,,YES Both,NO,YES,2,1.49E+12,,1,1,0.513690279,purchased seeds,Lal bhadur,0,>50%,355.68,4,89751C,
20170418T044701_20170418T050010_T44RRN_83,2,16,0,2,3184.5,1860.5,2,2359.5,5304.5,2,1872,0,2,1661.5,40.5,2,1567,512,2,1681,1250,2,1820.5,1984.5,2,2256,450,2,2523,338,2,2846,450,2,2314.5,2520.5,2,395,0,15,2,108,0,2,476.5,112.5,Mf 55,181_0,2,158,0,2,0,0,2,0,0,2,0,0,278695,6024,1.05E+08,TRACK278695_SUB6024,51,2.91E+07,2911,3,2,1,1,1,1,1,3,1,3,2,2,1.5,0,0,0,0,0,0,2,2,NO,197.4143611,,5.5,1,,Muzaffarpur,,,2.02E+07,150159,6.36E+17,5,902691,mustard,<25%,YES Chemical Fertilizer,YES,YES,2,1.49E+12,,2,1,0.602441051,Through Jeevika,Lal bhadur,0,>50%,352.21,4,89751C,
20170418T044701_20170418T050010_T44RRN_84,4,15.5,0.333333333,4,2926.5,25947,4,2049,7701.333333,4,1848.5,96.33333333,4,1666,344.6666667,4,1588.5,1289,4,1704,11012,4,1754,5633.333333,4,2387,7105.333333,4,2728,3745.333333,4,3065,12545.33333,4,2602,29188.66667,4,397.5,0.333333333,15,4,108,0,4,636.25,5540.916667,Mf 37,160_0,4,207.75,188.9166667,4,0,0,4,0,0,4,0,0,325002,6627,1.05E+08,TRACK325002_SUB6627,49,2.61E+07,2611,2,2,2,0,0,1,1,3,3,3,6,2,2,0,1,15,0,0,0,2,2,NO,414.8682036,,10,1,,Muzaffarpur,,,2.02E+07,122601,6.36E+17,5,903169,,,YES Both,NO,YES,3,1.49E+12,,2,1,0.662717125,purchased seeds,Lal bhadur,0,>50%,328.11,4,89751C,
20170418T044701_20170418T050010_T44RRN_85,5,14,0,5,2416.8,25347.2,5,1634.4,41041.8,5,1828,0,5,1631.2,2400.2,5,1508.8,5674.7,5,1449,23918.5,5,1531.8,4867.2,5,2204.6,924.8,5,2580.2,3432.2,5,2817,3645,5,2407.2,7018.7,5,387,0,15,5,108,0,5,600,17563,Mf 39,159_0,5,249,4328.5,5,0,0,5,0,0,5,0,0,954429,2871,1.05E+08,TRACK954429_SUB2871,49,2.01E+07,2011,2,2,2,0,0,1,2,3,3,3,2,1,1,0,1,10,0,0,0,2,2,NO,509.8067931,,4,3,,Muzaffarpur,,,2.02E+07,114348,6.36E+17,5,902888,,,YES Both,NO,YES,3,1.49E+12,,2,2,0.287101736,purchased seeds,Lal bhadur,0,>50%,226.09,3,6C9223,
20170418T044701_20170418T050010_T44RRN_88,2,15,0,2,2269,0,2,1252,0,2,1842,0,2,1556,338,2,1431.5,1200.5,2,1272,4608,2,1401,0,2,2359,0,2,2828,0,2,3139,0,2,2712.5,1012.5,2,396,0,15,2,108,0,2,895,4608,Mf 51,163_0,2,361,800,2,0,0,2,0,0,2,0,0,632228,7471,1.05E+08,TRACK632228_SUB7471,50,2.21E+07,2211,3,2,2,0,0,2,0,0,3,3,2.5,2,2,0,1,70,0,0,0,2,2,NO,231.0722669,PARTIAL-90%,6.5,2,,Muzaffarpur,,,2.02E+07,134358,6.36E+17,5,1980455,,,YES Both,NO,NO,2,1.49E+12,,2,0,0.747167401,Through Jeevika,Lal bhadur,0,,305.8,4,89751C,
20170418T044701_20170418T050010_T44RRN_278,9,14.22222222,0.444444444,9,2651.222222,18459.94444,9,1847.666667,11693.5,9,1834.222222,47.44444444,9,1613.333333,87.5,9,1485.111111,156.8611111,9,1478.777778,1197.194444,9,1593.444444,231.7777778,9,2121.777778,2984.444444,9,2410.666667,3503,9,2659.666667,4589.5,9,2239,5059.75,9,381.4444444,193.0277778,15,9,108,0,9,507.2222222,1997.944444,Mf 58,182_1,9,203.8888889,531.1111111,9,0,0,9,0,0,9,0,0,151715,2446,1.05E+08,TRACK151715_SUB2446,51,2.11E+07,2111,2,2,1,1,1,1,1,3,3,3,4,2,1,0,1,10,0,0,0,2,2,NO,807.921902,,7,3,,Muzaffarpur,,,2.02E+07,154843,6.36E+17,5,902782,mustard,<25%,YES Both,YES,YES,3,1.49E+12,,2,1,0.244687925,purchased seeds,Lal bhadur,0,>50%,283.95,3,6C9223,
20170418T044701_20170418T050010_T44RRN_90,9,15,0,9,2761.888889,16496.86111,9,2183.111111,15896.36111,9,1876,0,9,1687.333333,164.25,9,1585.111111,363.6111111,9,1642.666667,669.75,9,1673.888889,579.6111111,9,2058,260.5,9,2313.888889,376.1111111,9,2506.333333,1642,9,2124,1251,9,359,0,15,9,108,0,9,339.7777778,990.9444444,Mf 62,183_0,9,127.2222222,181.1944444,9,0,0,9,0,0,9,0,0,301597,6262,1.05E+08,TRACK301597_SUB6262,51,2.11E+07,2111,2,2,1,1,1,1,1,3,3,3,4,2,2,0,1,25,0,0,0,2,2,NO,762.2810385,,8,1,,Muzaffarpur,,,2.02E+07,160307,6.36E+17,5,902767,mustard,<25%,YES Both,YES,YES,2,1.49E+12,,2,1,0.626200461,purchased seeds,Lal bhadur,0,>50%,239.24,3,6C9223,
20170418T044701_20170418T050010_T44RRN_91,6,15,0,6,2994.833333,3940.566667,6,2344.666667,551.4666667,6,1870,43.2,6,1680.833333,206.1666667,6,1579.333333,315.4666667,6,1715.666667,2427.066667,6,1730.833333,609.3666667,6,2095.333333,1236.666667,6,2368,2382,6,2595.333333,5762.266667,6,2262,9532,6,363.5,24.3,15,6,108,0,6,431.6666667,3220.266667,Mf 61,185_0,6,136.8333333,78.56666667,6,0,0,6,0,0,6,0,0,18617,6387,1.05E+08,TRACK18617_SUB6387,51,2.51E+07,2511,2,2,1,1,1,1,1,3,3,3,3,1,1,0,1,15,0,0,0,2,2,NO,660.0333449,,5,1,,Muzaffarpur,,,2.02E+07,160807,6.36E+17,5,902773,mustard,<25%,YES Both,YES,YES,3,1.49E+12,,2,1,0.638759326,purchased seeds,Lal bhadur,0,>50%,216.73,3,6C9223,
20170418T044701_20170418T050010_T44RRN_92,7,15.85714286,1.142857143,7,2913.714286,6891.904762,7,2142,5377.333333,7,1858.714286,189.5714286,7,1654.857143,114.4761905,7,1553.714286,129.2380952,7,1626.571429,1643.952381,7,1716.428571,1951.619048,7,2165.857143,2563.142857,7,2461.142857,4283.47619,7,2710.857143,3683.809524,7,2325.714286,6464.571429,7,379.8571429,5.80952381,15,7,108,0,7,496.2857143,1877.904762,Mf 38,158_0,7,176.2857143,36.9047619,7,0,0,7,0,0,7,0,0,229972,7551,1.05E+08,TRACK229972_SUB7551,49,2.01E+07,2011,2,21,2,0,0,2,0,0,3,3,3,2,1,0,1,20,0,0,0,3,2,NO,642.6117506,,6,2,,Muzaffarpur,,,2.02E+07,112312,6.36E+17,5,902869,,,YES Both,NO,NO,3,1.49E+12,,3,0,0.755118216,purchased seeds,Lal bhadur,0,,327.2,4,89751C,
20170418T044701_20170418T050010_T44RRN_94,1,16,,1,3064,,1,2327,,1,1887,,1,1710,,1,1640,,1,1733,,1,1866,,1,2323,,1,2621,,1,2926,,1,2367,,1,377,,14,1,108,,1,443,,Mf 24,149_0,1,154,,1,0,,1,0,,1,0,,14030,2761,1.05E+08,TRACK14030_SUB2761,47,2.01E+07,2011,2,20,2,0,0,1,1,3,3,2,5,3,0,0,1,10,0,0,0,1,2,NO,93.75358382,,8,1,,Muzaffarpur,,,2.02E+07,111559,6.36E+17,5,618173,,,YES Both,NO,YES,3,1.49E+12,,1,1,0.276173852,purchased seeds,Lal bhadur,1,>50%,300.58,4,89751C,
20170418T044701_20170418T050010_T44RRN_95,5,17,0,5,2975.6,2972.8,5,2204.8,4244.2,5,1914,0,5,1699.6,165.3,5,1599.8,200.2,5,1673.4,1032.3,5,1749,321.5,5,2165,463.5,5,2477.6,180.3,5,2696.4,90.3,5,2289.6,810.3,5,378,0,14,5,108,0,5,430.8,36.7,Mf 26,147_0,5,155.2,20.7,5,0,0,5,0,0,5,0,0,530039,4997,1.05E+08,TRACK530039_SUB4997,47,2.41E+07,2411,2,20,2,0,0,1,1,3,3,2,5,3,0,0,1,8,0,0,0,2,2,NO,390.7464522,,8,1,,Muzaffarpur,,,2.02E+07,105727,6.36E+17,5,337029,,,YES Both,NO,YES,3,1.49E+12,,2,1,0.499736737,purchased seeds,Lal bhadur,1,>50%,436.09,5,A75715,
20170418T044701_20170418T050010_T44RRN_96,7,15,0,7,2720.142857,40478.14286,7,1835,42695.33333,7,1870,0,7,1619.285714,1173.238095,7,1501.285714,2629.904762,7,1499.857143,14844.80952,7,1612.714286,8104.904762,7,2205.142857,3322.142857,7,2588.857143,2286.47619,7,2866.857143,9590.142857,7,2448.428571,17185.61905,7,375,0,14,7,108,0,7,629.4285714,2001.619048,Mf 1,124_0,7,240.4285714,480.2857143,7,0,0,7,0,0,7,0,0,622422,5079,1.05E+08,TRACK622422_SUB5079,44,2.11E+07,2111,2,10,2,0,0,1,2,3,3,3,3,2,2,0,1,15,0,0,0,2,2,NO,614.7681965,,7,2,,Muzaffarpur,,,2.02E+07,142022,6.36E+17,5,260285,,,YES Both,NO,YES,3,1.49E+12,,2,2,0.507978896,purchased seeds,Lal bhadur,1,>50%,554.63,6,C43A0E,
20170418T044701_20170418T050010_T44RRN_98,4,17,0,4,3199,34992,4,2391.5,31416.33333,4,1902,0,4,1702.5,1115,4,1611.25,4184.25,4,1739.25,20338.25,4,1819.5,5208.333333,4,2281.5,675,4,2646,705.3333333,4,2912.5,280.3333333,4,2485.5,6969.666667,4,385,0,14,4,108,0,4,543.5,5712.333333,Mf 6,146_0,4,176.75,1672.916667,4,0,0,4,0,0,4,0,0,46041,1961,1.05E+08,TRACK46041_SUB1961,46,2.01E+07,2011,3,20,1,1,1,1,2,3,3,3,5,2,2,0,1,10,0,0,0,2,2,NO,369.9746804,,9,1,,Muzaffarpur,,,2.02E+07,144037,6.36E+17,5,216243,mustard,<25%,YES Both,YES,YES,3,1.49E+12,,2,2,0.19613672,Through Jeevika,Lal bhadur,1,>50%,398.52,4,89751C,
20170418T044701_20170418T050010_T44RRN_99,4,15,0,4,3119,0,4,2408,0,4,1897,0,4,1728.5,173.6666667,4,1645.25,494.9166667,4,1751.25,322.25,4,1811,0,4,2193,0,4,2508,0,4,2780,0,4,2308.5,689.6666667,4,369,0,14,4,108,0,4,403,330,Mf 19,136_0,4,136.75,30.91666667,4,0,0,4,0,0,4,0,0,342466,653,1.05E+08,TRACK342466_SUB653,46,2.01E+07,2011,3,20,2,0,0,1,2,3,3,2,5,2,0,0,1,20,0,0,0,1,2,NO,318.5736233,,7,2,,Muzaffarpur,,,2.02E+07,130053,6.36E+17,5,336779,,,YES Both,NO,YES,3,1.49E+12,,1,2,0.065352091,Through Jeevika,Lal bhadur,1,>50%,434.73,5,A75715,
20170418T044701_20170418T050010_T44RRN_284,6,15,0,6,2838.333333,11648.26667,6,2100.333333,18026.66667,6,1897,0,6,1692.833333,754.1666667,6,1595.166667,2278.966667,6,1636.833333,9711.766667,6,1675.333333,2257.066667,6,2151.666667,1306.666667,6,2446.666667,256.2666667,6,2683.666667,2996.266667,6,2271.833333,2119.766667,6,369,0,14,6,108,0,6,424,272.4,Mf 17,137_2,6,162.5,397.9,6,0,0,6,0,0,6,0,0,522114,8150,1.05E+08,TRACK522114_SUB8150,46,2.21E+07,2211,3,20,2,0,0,2,0,0,3,2,5,2,0,0,1,15,0,0,0,1,2,NO,447.1886176,,7,3,,Muzaffarpur,,,2.02E+07,131130,6.36E+17,5,336777,,,YES Both,NO,NO,3,1.49E+12,,1,0,0.815067914,Through Jeevika,Lal bhadur,1,,675.18,7,E11D07,
